accid,canonical,taxonRank,status,authorship,id,group
0,Temnothorax_schoedli,species,accepted,"Seifert, 2006",449973,ants
0,Temnothorax_schurri,species,accepted,"(Forel, 1902)",449974,ants
0,Temnothorax_schwarzi,species,accepted,"(Mann, 1920)",449975,ants
0,Temnothorax_semenovi,species,accepted,"(Ruzsky, 1903)",449976,ants
0,Temnothorax_semiruber,species,accepted,"(Andre, 1881)",449977,ants
0,Temnothorax_senectutis,species,accepted,"(Baroni Urbani, 1978)",449978,ants
0,Temnothorax_serviculus,species,accepted,"(Ruzsky, 1902)",449980,ants
0,Temnothorax_sevanensis,species,accepted,"(Arnol'di, 1977)",449981,ants
0,Temnothorax_shannxiensis,species,accepted,"Zhou et al., 2010",449982,ants
0,Temnothorax_shelkovnikovi,species,accepted,"(Karavaiev, 1926)",449983,ants
0,Temnothorax_atlantis_silvanus,species,accepted,"(Forel, 1907)",449984,ants
0,Temnothorax_silvestrii,species,accepted,"(Santschi, 1911)",449985,ants
0,Temnothorax_simesno,species,accepted,"(Cagniant & Espadaler, 1997)",449987,ants
0,Temnothorax_simlensis,species,accepted,"(Forel, 1904)",449989,ants
0,Temnothorax_singularis,species,accepted,"(Radchenko, 1994)",449991,ants
0,Temnothorax_skwarrae,species,accepted,"(Wheeler, 1931)",449992,ants
0,Temnothorax_smithi,species,accepted,"(Baroni Urbani, 1978)",449994,ants
0,Temnothorax_solerii,species,accepted,"(Menozzi, 1936)",449996,ants
0,Temnothorax_sordidulus,species,accepted,"(Muller, 1923)",449997,ants
0,Temnothorax_spinosior,species,accepted,"(Forel, 1901)",449999,ants
0,Temnothorax_spinosus,species,accepted,"(Forel, 1909)",450000,ants
0,Temnothorax_splendens,species,accepted,"(Wheeler, 1905)",450001,ants
0,Temnothorax_splendidiceps,species,accepted,"(Baroni Urbani, 1968)",450002,ants
0,Temnothorax_squamifer,species,accepted,"(Roger, 1863)",450003,ants
0,Temnothorax_unifasciatus_staegeri,species,accepted,"(Bondroit, 1918)",450004,ants
0,Temnothorax_steinbergi,species,accepted,"(Arnol'di, 1971)",450005,ants
0,Temnothorax_stenotyle,species,accepted,"(Cole, 1956)",450006,ants
0,Temnothorax_stollii,species,accepted,"(Forel, 1885)",450009,ants
0,Temnothorax_striatulus,species,accepted,"(Stitz, 1937)",450010,ants
0,Temnothorax_striatus,species,accepted,"Zhou et al., 2010",450011,ants
0,Temnothorax_subditivus,species,accepted,"(Wheeler, 1903)",450013,ants
0,Temnothorax_suberis,species,accepted,"(Forel, 1894)",450014,ants
0,Temnothorax_susamyri,species,accepted,"(Dlussky, 1965)",450017,ants
0,Temnothorax_taivanensis,species,accepted,"(Wheeler, 1929)",450018,ants
0,Temnothorax_tauricus,species,accepted,"(Ruzsky, 1902)",450021,ants
0,Temnothorax_tebessae,species,accepted,"(Forel, 1890)",450022,ants
0,Temnothorax_tenuisculptus,species,accepted,"(Baroni Urbani, 1978)",450023,ants
0,Temnothorax_tenuispinus,species,accepted,"(Santschi, 1911)",450024,ants
0,Temnothorax_tergestinus,species,accepted,"(Finzi, 1928)",450025,ants
0,Temnothorax_terricola,species,accepted,"(Mann, 1920)",450026,ants
0,Temnothorax_terrigena,species,accepted,"(Wheeler, 1903)",450027,ants
0,Temnothorax_tesquorum,species,accepted,"(Arnol'di, 1977)",450028,ants
0,Temnothorax_texanus,species,accepted,"(Wheeler, 1903)",450029,ants
0,Temnothorax_theryi,species,accepted,"(Santschi, 1921)",450030,ants
0,Temnothorax_tianpeng,species,accepted,"Terayama, 2009",450031,ants
0,Temnothorax_tianschanicus,species,accepted,"(Tarbinsky, 1976)",450032,ants
0,Temnothorax_torrei,species,accepted,"(Aguayo, 1931)",450035,ants
0,Temnothorax_totonicapani,species,accepted,"(Baroni Urbani, 1978)",450036,ants
0,Temnothorax_trabutii,species,accepted,"(Forel, 1894)",450037,ants
0,Temnothorax_tricarinatus,species,accepted,"(Emery, 1895)",450038,ants
0,Temnothorax_tricolor,species,accepted,"(Santschi, 1925)",450039,ants
0,Temnothorax_tuberum,species,accepted,"(Fabricius, 1775)",450046,ants
0,Temnothorax_bucheti_tuneticus,species,accepted,"(Santschi, 1918)",450047,ants
0,Temnothorax_turcicus,species,accepted,"(Santschi, 1934)",450048,ants
0,Temnothorax_turritellus,species,accepted,"(Cagniant & Espadaler, 1997)",450049,ants
0,Temnothorax_tuscaloosae,species,accepted,"(Wilson, 1951)",450050,ants
0,Temnothorax_tyndalei,species,accepted,"(Forel, 1909)",450051,ants
0,Temnothorax_unifasciatus_unifasciatonigriceps,species,accepted,"(Novak & Sadil, 1941)",450055,ants
0,Temnothorax_unifasciatus,species,accepted,"(Latreille, 1798)",450056,ants
0,Temnothorax_universitatis,species,accepted,"(Espadaler, 1997)",450057,ants
0,Temnothorax_usunkul,species,accepted,"(Ruzsky, 1924)",450058,ants
0,Temnothorax_versicolor,species,accepted,"(Roger, 1863)",450059,ants
0,Temnothorax_villarensis,species,accepted,"(Aguayo, 1931)",450060,ants
0,Temnothorax_violaceus,species,accepted,"(Mann, 1924)",450061,ants
0,Temnothorax_volgensis,species,accepted,"(Ruzsky, 1905)",450062,ants
0,Temnothorax_wheeleri,species,accepted,"(Mann, 1920)",450065,ants
0,Temnothorax_whitfordi,species,accepted,"(Mackay, 2000)",450067,ants
0,Temnothorax_wollastoni,species,accepted,"(Donisthorpe, 1940)",450069,ants
0,Temnothorax_wroughtonii,species,accepted,"(Forel, 1904)",450070,ants
0,Temnothorax_wui,species,accepted,"(Wheeler, 1929)",450071,ants
0,Temnothorax_xanthos,species,accepted,"Radchenko, 2004",450072,ants
0,Temnothorax_yanwan,species,accepted,"Terayama, 2009",450073,ants
0,Temnothorax_zhejiangensis,species,accepted,"Zhou et al., 2010",450074,ants
0,Terataner_alluaudi,species,accepted,"(Emery, 1895)",450075,ants
0,Terataner_bottegoi,species,accepted,"(Emery, 1896)",450076,ants
0,Terataner_elegans,species,accepted,"Bernard, 1953",450077,ants
0,Terataner_foreli,species,accepted,"(Emery, 1899)",450078,ants
0,Terataner_luteus,species,accepted,"(Emery, 1899)",450079,ants
0,Terataner_piceus,species,accepted,"Menozzi, 1942",450080,ants
0,Terataner_rufipes,species,accepted,"Emery, 1912",450081,ants
0,Terataner_scotti,species,accepted,"(Forel, 1912)",450082,ants
0,Terataner_steinheili,species,accepted,"(Forel, 1895)",450083,ants
0,Terataner_transvaalensis,species,accepted,"Arnold, 1952",450084,ants
0,Terataner_velatus,species,accepted,"Bolton, 1981",450085,ants
0,Terataner_xaltus,species,accepted,"Bolton, 1981",450086,ants
0,Teratomyrmex_greavesi,species,accepted,"McAreavey, 1957",450087,ants
0,Tetheamyrma_subspongia,species,accepted,"Bolton, 1991",450088,ants
0,Tetramorium_aculeatum,species,accepted,"(Mayr, 1866)",450091,ants
0,Tetramorium_adelphon,species,accepted,"Bolton, 1979",450093,ants
0,Tetramorium_adpressum,species,accepted,"(Bolton, 1976)",450094,ants
0,Tetramorium_aegeum,species,accepted,"Radchenko, 1992",450095,ants
0,Tetramorium_africanum,species,accepted,"(Mayr, 1866)",450097,ants
0,Tetramorium_agile,species,accepted,"Arnold, 1960",450098,ants
0,Tetramorium_agna,species,accepted,"(Santschi, 1935)",450099,ants
0,Tetramorium_akengense,species,accepted,"(Wheeler, 1922)",450100,ants
0,Tetramorium_akermani,species,accepted,"Arnold, 1926",450101,ants
0,Tetramorium_alpestre,species,accepted,"Steiner et al., 2010",450104,ants
0,Tetramorium_alternans,species,accepted,"Santschi, 1929",450105,ants
0,Tetramorium_altivagans,species,accepted,"Santschi, 1914",450106,ants
0,Tetramorium_amalae,species,accepted,"Sharaf et al., 2012",450107,ants
0,Tetramorium_amatongae,species,accepted,"Bolton, 1980",450108,ants
0,Tetramorium_amaurum,species,accepted,"Bolton, 1980",450110,ants
0,Tetramorium_amentete,species,accepted,"Bolton, 1980",450112,ants
0,Tetramorium_amissum,species,accepted,"Bolton, 1980",450113,ants
0,Tetramorium_anatolicum,species,accepted,"Csősz et al., 2007",450115,ants
0,Tetramorium_andrei,species,accepted,"Forel, 1892",450116,ants
0,Tetramorium_andrynicum,species,accepted,"Bolton, 1977",450118,ants
0,Tetramorium_angulinode,species,accepted,"Santschi, 1910",450120,ants
0,Tetramorium_annectens,species,accepted,"Pisarski, 1969",450122,ants
0,Tetramorium_anodontion,species,accepted,"Bolton, 1979",450123,ants
0,Tetramorium_antennatum,species,accepted,"(Mann, 1919)",450124,ants
0,Tetramorium_antipodum,species,accepted,"Wheeler, 1927",450126,ants
0,Tetramorium_antrema,species,accepted,"(Bolton, 1976)",450127,ants
0,Tetramorium_anxium,species,accepted,"Santschi, 1914",450128,ants
0,Tetramorium_aptum,species,accepted,"Bolton, 1977",450129,ants
0,Tetramorium_argenteopilosum,species,accepted,"Arnold, 1926",450132,ants
0,Tetramorium_argentirubrum,species,accepted,"Dietrich, 2004",450133,ants
0,Tetramorium_armatum,species,accepted,"Santschi, 1927",450134,ants
0,Tetramorium_arnoldi,species,accepted,"(Forel, 1913)",450135,ants
0,Tetramorium_arzi,species,accepted,"Tohme, 1969",450138,ants
0,Tetramorium_asetyum,species,accepted,"Bolton, 1980",450139,ants
0,Tetramorium_aspersum,species,accepted,"(Smith, 1865)",450140,ants
0,Tetramorium_ataxium,species,accepted,"Bolton, 1980",450142,ants
0,Tetramorium_atlante,species,accepted,"Cagniant, 1970",450143,ants
0,Tetramorium_avium,species,accepted,"Bolton, 1980",450148,ants
0,Tetramorium_azcatltontlium,species,accepted,"Marques et al., 2011",450149,ants
0,Tetramorium_caespitum_barabense,species,accepted,"Ruzsky, 1925",450153,ants
0,Tetramorium_barbigerum,species,accepted,"Bolton, 1980",450154,ants
0,Tetramorium_barryi,species,accepted,"Mathew, 1981",450156,ants
0,Tetramorium_basum,species,accepted,"Bolton, 1977",450157,ants
0,Tetramorium_baufra,species,accepted,"(Bolton, 1976)",450158,ants
0,Tetramorium_beesoni,species,accepted,"(Mukerjee, 1934)",450159,ants
0,Tetramorium_belgaense,species,accepted,"Forel, 1902",450161,ants
0,Tetramorium_bellicosum,species,accepted,"Bolton, 1980",450162,ants
0,Tetramorium_bendai,species,accepted,"Hita Garcia et al., 2010",450164,ants
0,Tetramorium_bequaerti,species,accepted,"Forel, 1913",450166,ants
0,Tetramorium_berbiculum,species,accepted,"Bolton, 1980",450167,ants
0,Tetramorium_bessonii,species,accepted,"Forel, 1891",450168,ants
0,Tetramorium_bevisi,species,accepted,"Arnold, 1958",450169,ants
0,Tetramorium_bicarinatum,species,accepted,"(Nylander, 1846)",450170,ants
0,Tetramorium_bicolor,species,accepted,"Viehmeyer, 1914",450171,ants
0,Tetramorium_bicolorum,species,accepted,"Vasquez-Bolanos, 2007",450172,ants
0,Tetramorium_binodis,species,accepted,"(Linnaeus, 1763)",450173,ants
0,Tetramorium_biskrense,species,accepted,"Forel, 1904",450176,ants
0,Tetramorium_boehmei,species,accepted,"Hita Garcia & Fischer, 2010",450179,ants
0,Tetramorium_boltoni,species,accepted,"Hita Garcia et al., 2010",450180,ants
0,Tetramorium_bothae,species,accepted,"Forel, 1910",450181,ants
0,Tetramorium_brevicorne,species,accepted,"Bondroit, 1918",450185,ants
0,Tetramorium_brevidentatum,species,accepted,"(Kutter, 1932)",450186,ants
0,Tetramorium_brevispinosum,species,accepted,"(Stitz, 1910)",450189,ants
0,Tetramorium_browni,species,accepted,"Bolton, 1980",450191,ants
0,Tetramorium_bulawayense,species,accepted,"Forel, 1913",450194,ants
0,Tetramorium_buthrum,species,accepted,"Bolton, 1980",450198,ants
0,Tetramorium_caespitum_caespitomoravicum,species,accepted,"Novak & Sadil, 1941",450199,ants
0,Tetramorium_caespitum,species,accepted,"(Linnaeus, 1758)",450200,ants
0,Tetramorium_caldarium,species,accepted,"(Roger, 1857)",450201,ants
0,Tetramorium_calidum,species,accepted,"Forel, 1907",450202,ants
0,Tetramorium_calinum,species,accepted,"Bolton, 1980",450203,ants
0,Tetramorium_camerunense,species,accepted,"Mayr, 1895",450205,ants
0,Tetramorium_candidum,species,accepted,"Bolton, 1980",450206,ants
0,Tetramorium_capense,species,accepted,"Mayr, 1865",450207,ants
0,Tetramorium_capillosum,species,accepted,"Bolton, 1980",450208,ants
0,Tetramorium_capitale,species,accepted,"(McAreavey, 1949)",450209,ants
0,Tetramorium_cardiocarenum,species,accepted,"Xu & Zheng, 1994",450210,ants
0,Tetramorium_carinatum,species,accepted,"(Smith, 1859)",450211,ants
0,Tetramorium_centum,species,accepted,"Bolton, 1977",450215,ants
0,Tetramorium_chapmani,species,accepted,"Bolton, 1977",450217,ants
0,Tetramorium_chefketi,species,accepted,"Forel, 1911",450218,ants
0,Tetramorium_chepocha,species,accepted,"(Bolton, 1976)",450219,ants
0,Tetramorium_chloe,species,accepted,"(Santschi, 1920)",450221,ants
0,Tetramorium_christiei,species,accepted,"Forel, 1902",450222,ants
0,Tetramorium_ciliatum,species,accepted,"Bolton, 1977",450223,ants
0,Tetramorium_clunum,species,accepted,"Forel, 1913",450226,ants
0,Tetramorium_cognatum,species,accepted,"Bolton, 1979",450228,ants
0,Tetramorium_coillum,species,accepted,"Bolton, 1979",450229,ants
0,Tetramorium_coloreum,species,accepted,"Mayr, 1901",450231,ants
0,Tetramorium_concaviceps,species,accepted,"Bursakov, 1984",450233,ants
0,Tetramorium_confusum,species,accepted,"Bolton, 1977",450235,ants
0,Tetramorium_constanciae,species,accepted,"Arnold, 1917",450236,ants
0,Tetramorium_convexum,species,accepted,"Bolton, 1980",450238,ants
0,Tetramorium_coonoorense,species,accepted,"Forel, 1902",450239,ants
0,Tetramorium_cordatum,species,accepted,"Sheela & Narendran, 1998",450240,ants
0,Tetramorium_crepum,species,accepted,"Wang et al., 1988",450242,ants
0,Tetramorium_cristatum,species,accepted,"Stitz, 1910",450243,ants
0,Tetramorium_crypticum,species,accepted,"(Bolton, 1976)",450245,ants
0,Tetramorium_cuneinode,species,accepted,"Bolton, 1977",450247,ants
0,Tetramorium_curtulum,species,accepted,"Emery, 1895",450248,ants
0,Tetramorium_curvispinosum,species,accepted,"Mayr, 1897",450249,ants
0,Tetramorium_cyclolobium,species,accepted,"Xu & Zheng, 1994",450250,ants
0,Tetramorium_cynicum,species,accepted,"Bolton, 1977",450251,ants
0,Tetramorium_punicum_cyrenaicum,species,accepted,"Menozzi, 1927",450253,ants
0,Tetramorium_davidi,species,accepted,"Forel, 1911",450255,ants
0,Tetramorium_decamerum,species,accepted,"(Forel, 1902)",450258,ants
0,Tetramorium_deceptum,species,accepted,"Bolton, 1977",450259,ants
0,Tetramorium_dedefra,species,accepted,"(Bolton, 1976)",450260,ants
0,Tetramorium_degener,species,accepted,"Santschi, 1911",450263,ants
0,Tetramorium_delagoense,species,accepted,"Forel, 1894",450264,ants
0,Tetramorium_densopilosum,species,accepted,"Radchenko & Arakelian, 1990",450265,ants
0,Tetramorium_depressiceps,species,accepted,"Menozzi, 1933",450267,ants
0,Tetramorium_depressum,species,accepted,"Forel, 1892",450268,ants
0,Tetramorium_desertorum,species,accepted,"(Forel, 1910)",450269,ants
0,Tetramorium_dichroum,species,accepted,"Santschi, 1932",450270,ants
0,Tetramorium_difficile,species,accepted,"Bolton, 1977",450271,ants
0,Tetramorium_diligens,species,accepted,"(Smith, 1865)",450272,ants
0,Tetramorium_diomandei,species,accepted,"Bolton, 1980",450274,ants
0,Tetramorium_diomedeum,species,accepted,"Emery, 1908",450275,ants
0,Tetramorium_distinctum,species,accepted,"(Bolton, 1976)",450276,ants
0,Tetramorium_do,species,accepted,"Forel, 1914",450277,ants
0,Tetramorium_dogieli,species,accepted,"Karavaiev, 1931",450278,ants
0,Tetramorium_dolichosum,species,accepted,"Bolton, 1980",450279,ants
0,Tetramorium_dominum,species,accepted,"Bolton, 1980",450280,ants
0,Tetramorium_doriae,species,accepted,"Emery, 1881",450281,ants
0,Tetramorium_dumezi,species,accepted,"Menozzi, 1942",450283,ants
0,Tetramorium_dunhuangense,species,accepted,"Chang & He, 2001",450285,ants
0,Tetramorium_dysalum,species,accepted,"Bolton, 1979",450286,ants
0,Tetramorium_dysderke,species,accepted,"Bolton, 1980",450287,ants
0,Tetramorium_edouardi,species,accepted,"Forel, 1894",450291,ants
0,Tetramorium_eleates,species,accepted,"Forel, 1913",450293,ants
0,Tetramorium_electrum,species,accepted,"Bolton, 1979",450294,ants
0,Tetramorium_elidisum,species,accepted,"Bolton, 1980",450296,ants
0,Tetramorium_elisabethae,species,accepted,"Forel, 1904",450297,ants
0,Tetramorium_emeryi,species,accepted,"Mayr, 1901",450298,ants
0,Tetramorium_eminii,species,accepted,"(Forel, 1894)",450299,ants
0,Tetramorium_erectum,species,accepted,"Emery, 1895",450300,ants
0,Tetramorium_ericae,species,accepted,"Arnold, 1917",450301,ants
0,Tetramorium_etiolatum,species,accepted,"Bolton, 1977",450305,ants
0,Tetramorium_exasperatum,species,accepted,"Emery, 1891",450308,ants
0,Tetramorium_exile,species,accepted,"Csősz et al., 2007",450309,ants
0,Tetramorium_fergusoni,species,accepted,"Forel, 1902",450313,ants
0,Tetramorium_ferox,species,accepted,"Ruzsky, 1903",450315,ants
0,Tetramorium_feroxoides,species,accepted,"Dlussky & Zabelin, 1985",450316,ants
0,Tetramorium_fezzanense,species,accepted,"Bernard, 1948",450317,ants
0,Tetramorium_flabellum,species,accepted,"Bolton, 1980",450318,ants
0,Tetramorium_flagellatum,species,accepted,"Bolton, 1977",450319,ants
0,Tetramorium_flaviceps,species,accepted,"Arnold, 1926",450322,ants
0,Tetramorium_flavipes,species,accepted,"Emery, 1893",450324,ants
0,Tetramorium_flavithorax,species,accepted,"(Santschi, 1914)",450325,ants
0,Tetramorium_forte,species,accepted,"Forel, 1904",450330,ants
0,Tetramorium_semilaeve_fortunatarum,species,accepted,"Barquin, 1981",450331,ants
0,Tetramorium_frenchi,species,accepted,"Forel, 1914",450332,ants
0,Tetramorium_frigidum,species,accepted,"Arnold, 1926",450333,ants
0,Tetramorium_fulviceps,species,accepted,"(Emery, 1897)",450334,ants
0,Tetramorium_furtivum,species,accepted,"(Arnold, 1956)",450335,ants
0,Tetramorium_fusciclava,species,accepted,"Consani & Zangheri, 1952",450337,ants
0,Tetramorium_fuscipes,species,accepted,"(Viehmeyer, 1925)",450338,ants
0,Tetramorium_gabonense,species,accepted,"(Andre, 1892)",450341,ants
0,Tetramorium_galaticum,species,accepted,"Menozzi, 1936",450343,ants
0,Tetramorium_galoasanum,species,accepted,"Santschi, 1910",450344,ants
0,Tetramorium_gambogecum,species,accepted,"(Donisthorpe, 1941)",450346,ants
0,Tetramorium_gazense,species,accepted,"Arnold, 1958",450347,ants
0,Tetramorium_gegaimi,species,accepted,"Forel, 1916",450349,ants
0,Tetramorium_geminatum,species,accepted,"Bolton, 1980",450350,ants
0,Tetramorium_gestroi,species,accepted,"(Menozzi, 1932)",450352,ants
0,Tetramorium_ghindanum,species,accepted,"Forel, 1910",450353,ants
0,Tetramorium_glabratum,species,accepted,"Stitz, 1923",450354,ants
0,Tetramorium_gladstonei,species,accepted,"Forel, 1913",450357,ants
0,Tetramorium_goniommoide,species,accepted,"Poldi, 1979",450358,ants
0,Tetramorium_gracile,species,accepted,"Forel, 1894",450359,ants
0,Tetramorium_grandinode,species,accepted,"Santschi, 1913",450360,ants
0,Tetramorium_granulatum,species,accepted,"Bolton, 1980",450361,ants
0,Tetramorium_grassii,species,accepted,"Emery, 1895",450362,ants
0,Tetramorium_guangxiense,species,accepted,"Zhou & Zheng, 1997",450366,ants
0,Tetramorium_guineense,species,accepted,"(Bernard, 1953)",450369,ants
0,Tetramorium_hapale,species,accepted,"Bolton, 1980",450372,ants
0,Tetramorium_hasinae,species,accepted,"Yamane & Jaitrong, 2011",450373,ants
0,Tetramorium_hippocratis,species,accepted,"Agosti & Collingwood, 1987",450378,ants
0,Tetramorium_hirsutum,species,accepted,"Collingwood & Van Harten, 2005",450379,ants
0,Tetramorium_hispidum,species,accepted,"(Wheeler, 1915)",450381,ants
0,Tetramorium_semilaeve_hoggarense,species,accepted,"Santschi, 1929",450382,ants
0,Tetramorium_hortorum,species,accepted,"Arnold, 1958",450386,ants
0,Tetramorium_humbloti,species,accepted,"Forel, 1891",450387,ants
0,Tetramorium_hungaricum,species,accepted,"Roszler, 1935",450390,ants
0,Tetramorium_ibycterum,species,accepted,"Bolton, 1979",450391,ants
0,Tetramorium_ictidum,species,accepted,"Bolton, 1980",450392,ants
0,Tetramorium_imbelle,species,accepted,"(Emery, 1915)",450393,ants
0,Tetramorium_immigrans,species,accepted,"Santschi, 1927",450394,ants
0,Tetramorium_impressum,species,accepted,"(Viehmeyer, 1925)",450395,ants
0,Tetramorium_impurum,species,accepted,"(Foerster, 1850)",450396,ants
0,Tetramorium_incruentatum,species,accepted,"Arnold, 1926",450397,ants
0,Tetramorium_indicum,species,accepted,"Forel, 1913",450398,ants
0,Tetramorium_indocile,species,accepted,"Santschi, 1927",450399,ants
0,Tetramorium_indosinense,species,accepted,"Wheeler, 1927",450400,ants
0,Tetramorium_inerme,species,accepted,"Mayr, 1877",450401,ants
0,Tetramorium_inezulae,species,accepted,"(Forel, 1914)",450403,ants
0,Tetramorium_infraspinosum,species,accepted,"Karavaiev, 1935",450404,ants
0,Tetramorium_infraspinum,species,accepted,"Forel, 1905",450405,ants
0,Tetramorium_inglebyi,species,accepted,"Forel, 1902",450406,ants
0,Tetramorium_insolens,species,accepted,"(Smith, 1861)",450408,ants
0,Tetramorium_intermedium,species,accepted,"Hita Garcia et al., 2010",450412,ants
0,Tetramorium_intextum,species,accepted,"Santschi, 1914",450413,ants
0,Tetramorium_intonsum,species,accepted,"Bolton, 1980",450414,ants
0,Tetramorium_invictum,species,accepted,"Bolton, 1980",450416,ants
0,Tetramorium_isectum,species,accepted,"Bolton, 1979",450417,ants
0,Tetramorium_isipingense,species,accepted,"Forel, 1914",450418,ants
0,Tetramorium_caespitum_japonicum,species,accepted,"Roszler, 1936",450422,ants
0,Tetramorium_jauresi,species,accepted,"Forel, 1914",450425,ants
0,Tetramorium_jejunum,species,accepted,"Arnold, 1926",450427,ants
0,Tetramorium_jizani,species,accepted,"Collingwood, 1985",450429,ants
0,Tetramorium_jordani,species,accepted,"Santschi, 1937",450431,ants
0,Tetramorium_jugatum,species,accepted,"Bolton, 1980",450434,ants
0,Tetramorium_semilaeve_jugurtha,species,accepted,"Menozzi, 1934",450435,ants
0,Tetramorium_kabulistanicum,species,accepted,"Pisarski, 1967",450436,ants
0,Tetramorium_kakamega,species,accepted,"Hita Garcia et al., 2010",450438,ants
0,Tetramorium_katypum,species,accepted,"(Bolton, 1976)",450442,ants
0,Tetramorium_kelleri,species,accepted,"Forel, 1887",450443,ants
0,Tetramorium_keralense,species,accepted,"Sheela & Narendran, 1998",450445,ants
0,Tetramorium_kestrum,species,accepted,"Bolton, 1980",450446,ants
0,Tetramorium_kheperra,species,accepted,"(Bolton, 1976)",450447,ants
0,Tetramorium_khnum,species,accepted,"Bolton, 1977",450448,ants
0,Tetramorium_khyarum,species,accepted,"Bolton, 1980",450449,ants
0,Tetramorium_kieti,species,accepted,"Roncin, 2002",450450,ants
0,Tetramorium_kisilkumense,species,accepted,"Dlussky et al., 1990",450451,ants
0,Tetramorium_kraepelini,species,accepted,"Forel, 1905",450455,ants
0,Tetramorium_krynitum,species,accepted,"Bolton, 1980",450456,ants
0,Tetramorium_kydelphon,species,accepted,"Bolton, 1979",450458,ants
0,Tetramorium_laevithorax,species,accepted,"Emery, 1895",450465,ants
0,Tetramorium_lanuginosum,species,accepted,"Mayr, 1870",450467,ants
0,Tetramorium_laparum,species,accepted,"Bolton, 1977",450468,ants
0,Tetramorium_laticephalum,species,accepted,"Bolton, 1977",450470,ants
0,Tetramorium_latinode,species,accepted,"Collingwood & Agosti, 1996",450471,ants
0,Tetramorium_latreillei,species,accepted,"Forel, 1895",450473,ants
0,Tetramorium_legone,species,accepted,"Bolton, 1980",450474,ants
0,Tetramorium_lobulicorne,species,accepted,"Santschi, 1916",450477,ants
0,Tetramorium_longicorne,species,accepted,"Forel, 1907",450479,ants
0,Tetramorium_longoi,species,accepted,"Forel, 1915",450482,ants
0,Tetramorium_lucayanum,species,accepted,"Wheeler, 1905",450483,ants
0,Tetramorium_lucidulum,species,accepted,"Menozzi, 1933",450484,ants
0,Tetramorium_lucyae,species,accepted,"Sorger, 2011",450485,ants
0,Tetramorium_luteipes,species,accepted,"Santschi, 1910",450487,ants
0,Tetramorium_luteolum,species,accepted,"Arnold, 1926",450488,ants
0,Tetramorium_magnificum,species,accepted,"Bolton, 1980",450492,ants
0,Tetramorium_mahafaly,species,accepted,"Hita Garcia & Fisher, 2011",450493,ants
0,Tetramorium_mai,species,accepted,"Wang, 1993",450494,ants
0,Tetramorium_malabarense,species,accepted,"Sheela & Narendran, 1998",450496,ants
0,Tetramorium_manni,species,accepted,"Bolton, 1985",450497,ants
0,Tetramorium_manni,species,accepted,"(Dlussky, 1994)",450498,ants
0,Tetramorium_manobo,species,accepted,"(Calilung, 2000)",450499,ants
0,Tetramorium_marginatum,species,accepted,"Forel, 1895",450500,ants
0,Tetramorium_matopoense,species,accepted,"Arnold, 1926",450507,ants
0,Tetramorium_maurum,species,accepted,"Santschi, 1918",450509,ants
0,Tetramorium_mayri,species,accepted,"(Forel, 1912)",450510,ants
0,Tetramorium_megalops,species,accepted,"Bolton, 1977",450513,ants
0,Tetramorium_meghalayense,species,accepted,"Bharti, 2011",450514,ants
0,Tetramorium_melanogyna,species,accepted,"Mann, 1919",450515,ants
0,Tetramorium_menkaura,species,accepted,"(Bolton, 1976)",450517,ants
0,Tetramorium_meressei,species,accepted,"Forel, 1916",450518,ants
0,Tetramorium_meridionale,species,accepted,"Emery, 1870",450519,ants
0,Tetramorium_meshena,species,accepted,"(Bolton, 1976)",450520,ants
0,Tetramorium_metactum,species,accepted,"Bolton, 1980",450521,ants
0,Tetramorium_mexicanum,species,accepted,"Bolton, 1979",450522,ants
0,Tetramorium_microgyna,species,accepted,"Santschi, 1918",450523,ants
0,Tetramorium_microps,species,accepted,"(Mayr, 1901)",450524,ants
0,Tetramorium_minimum,species,accepted,"(Bolton, 1976)",450526,ants
0,Tetramorium_minusculum,species,accepted,"(Santschi, 1914)",450527,ants
0,Tetramorium_miserabile,species,accepted,"Santschi, 1918",450529,ants
0,Tetramorium_mixtum,species,accepted,"Forel, 1902",450530,ants
0,Tetramorium_mkomazi,species,accepted,"Hita Garcia et al., 2010",450531,ants
0,Tetramorium_monardi,species,accepted,"(Santschi, 1937)",450534,ants
0,Tetramorium_moravicum,species,accepted,"Novak & Sadil, 1941",450536,ants
0,Tetramorium_mossamedense,species,accepted,"Forel, 1901",450537,ants
0,Tetramorium_muralti,species,accepted,"Forel, 1910",450540,ants
0,Tetramorium_muscorum,species,accepted,"Arnold, 1926",450544,ants
0,Tetramorium_mutatum,species,accepted,"Bolton, 1985",450546,ants
0,Tetramorium_myops,species,accepted,"Bolton, 1977",450548,ants
0,Tetramorium_nacta,species,accepted,"(Bolton, 1976)",450549,ants
0,Tetramorium_naganum,species,accepted,"Bolton, 1979",450550,ants
0,Tetramorium_nassonowii,species,accepted,"Forel, 1892",450551,ants
0,Tetramorium_nautarum,species,accepted,"Santschi, 1918",450552,ants
0,Tetramorium_navum,species,accepted,"Bolton, 1977",450553,ants
0,Tetramorium_nefassitense,species,accepted,"Forel, 1910",450554,ants
0,Tetramorium_nigrum,species,accepted,"Forel, 1907",450558,ants
0,Tetramorium_nipponense,species,accepted,"Wheeler, 1928",450560,ants
0,Tetramorium_nitidissimum,species,accepted,"Pisarski, 1967",450561,ants
0,Tetramorium_nodiferum,species,accepted,"(Emery, 1901)",450563,ants
